Date,Open,High,Low,Close,Adj Close,Volume
7/2/2020,314.23999,315.700012,311.51001,312.230011,297.412048,69344200
7/6/2020,316.369995,317.679993,315.559998,317.049988,302.003265,61713800
7/7/2020,315.380005,317.519989,313.369995,313.779999,298.888519,82910000
7/8/2020,314.609985,316.299988,312.700012,316.179993,301.174622,54638600
7/9/2020,316.839996,317.100006,310.679993,314.380005,299.459991,83354200
7/10/2020,314.309998,317.880005,312.76001,317.589996,302.517639,57550400
7/13/2020,320.130005,322.709991,314.130005,314.839996,299.898132,102997500
7/14/2020,313.299988,319.76001,312,318.920013,303.784546,93657000
7/15/2020,322.410004,323.040009,319.269989,321.850006,306.575531,87196500
7/16/2020,319.790009,321.279999,319.089996,320.790009,305.565826,54622500
7/17/2020,321.880005,322.570007,319.73999,321.720001,306.451721,62774900
7/20/2020,321.429993,325.130005,320.619995,324.320007,308.928284,56308800
7/21/2020,326.450012,326.929993,323.940002,325.01001,309.585541,57292200
7/22/2020,324.619995,327.200012,324.5,326.859985,311.347748,57792900
7/23/2020,326.470001,327.230011,321.480011,322.959991,307.632813,75738000
7/24/2020,320.950012,321.98999,319.25,320.880005,305.65152,73766600
7/27/2020,321.630005,323.410004,320.769989,323.220001,307.880493,48293000
7/28/2020,322.429993,323.640015,320.850006,321.170013,305.927765,57495000
7/29/2020,322.119995,325.730011,322.079987,325.119995,309.690247,48454200
7/30/2020,321.899994,324.410004,319.640015,323.959991,308.585358,61861700
7/31/2020,325.899994,326.630005,321.329987,326.519989,311.023865,84986800
8/3/2020,328.320007,329.619995,327.730011,328.790009,313.186127,53077900
8/4/2020,327.859985,330.059998,327.859985,330.059998,314.395844,41917900
8/5/2020,331.470001,332.390015,331.179993,332.109985,316.348541,42697700
8/6/2020,331.480011,334.459991,331.130005,334.329987,318.463257,43679400
8/7/2020,333.279999,334.880005,332.299988,334.570007,318.691833,57308300
8/10/2020,335.059998,335.769989,332.959991,335.570007,319.644379,44282100
8/11/2020,336.850006,337.540009,332.01001,332.799988,317.005768,69601100
8/12/2020,335.440002,338.279999,335.410004,337.440002,321.425629,53774400
8/13/2020,336.609985,338.25,335.829987,336.829987,320.844543,41816100
8/14/2020,336.410004,337.420013,335.619995,336.839996,320.854095,47260400
8/17/2020,337.940002,338.339996,336.850006,337.910004,321.873322,35481000
8/18/2020,338.339996,339.100006,336.609985,338.640015,322.568634,38733900
8/19/2020,339.049988,339.609985,336.619995,337.230011,321.225586,68054200
8/20/2020,335.359985,338.799988,335.220001,338.279999,322.225769,42207800
8/21/2020,337.920013,339.720001,337.549988,339.480011,323.368805,55106600
8/24/2020,342.119995,343,339.450012,342.920013,326.645569,48588700
8/25/2020,343.529999,344.209991,342.269989,344.119995,327.788605,38463400
8/26/2020,344.76001,347.859985,344.170013,347.570007,331.074829,50790200
8/27/2020,348.51001,349.899994,346.529999,348.329987,331.798798,58034100
8/28/2020,349.440002,350.720001,348.149994,350.579987,333.941956,48588900
8/31/2020,350.350006,351.299988,349.059998,349.309998,332.732269,66099200
9/1/2020,350.209991,352.709991,349.23999,352.600006,335.866119,54908700
9/2/2020,354.670013,358.75,353.429993,357.700012,340.724091,69540000
9/3/2020,355.869995,356.380005,342.589996,345.390015,328.998352,148011100
9/4/2020,346.130005,347.829987,334.869995,342.570007,326.312195,139156300
9/8/2020,336.709991,342.640015,332.880005,333.209991,317.396393,114465300
9/9/2020,337.549988,342.459991,336.609985,339.790009,323.664063,91462300
9/10/2020,341.820007,342.529999,332.850006,333.890015,318.044098,90569500
9/11/2020,335.820007,336.970001,331,334.059998,318.205994,84680200
9/14/2020,337.48999,340.380005,334.220001,338.459991,322.397186,65605700
9/15/2020,341.119995,342.019989,338.470001,340.170013,324.026031,52920900
9/16/2020,341.51001,343.059998,338.519989,338.820007,322.740143,82096000
9/17/2020,333.559998,337.700012,332.98999,335.839996,319.901489,91523300
9/18/2020,335.369995,335.48999,327.970001,330.649994,316.218567,105877900
9/21/2020,325.700012,327.130005,321.730011,326.970001,312.699249,99450800
9/22/2020,328.570007,330.899994,325.859985,330.299988,315.883911,63612100
9/23/2020,330.899994,331.200012,322.100006,322.640015,308.558197,93112200
9/24/2020,321.220001,326.799988,319.799988,323.5,309.380676,76681300
9/25/2020,322.579987,329.579987,321.640015,328.730011,314.382477,71069400
9/28/2020,333.220001,334.959991,332.149994,334.190002,319.604126,64584600
9/29/2020,333.970001,334.769989,331.619995,332.369995,317.863525,51304000
9/30/2020,333.089996,338.290009,332.880005,334.890015,320.27359,104081100
10/1/2020,337.690002,338.73999,335.01001,337.040009,322.329742,88698700
10/2/2020,331.700012,337.01001,331.190002,333.839996,319.269409,89431100
10/5/2020,336.059998,339.959991,336.01001,339.76001,324.93103,45713100
10/6/2020,339.910004,342.170013,334.380005,334.929993,320.311829,90128900
10/7/2020,338.119995,341.630005,338.089996,340.76001,325.88739,56999600
10/8/2020,342.850006,343.850006,341.859985,343.779999,328.775543,45242500
10/9/2020,345.559998,347.350006,344.890015,346.850006,331.711578,59528600
10/12/2020,349.589996,354.019989,349.059998,352.429993,337.047974,80388500
10/13/2020,352.279999,352.470001,349.089996,350.130005,334.848419,73255500
10/14/2020,350.75,351.929993,347.140015,347.929993,332.744415,57727900
10/15/2020,343.709991,348.019989,343.130005,347.5,332.333191,60357700
10/16/2020,348.959991,350.75,347.100006,347.290009,332.132416,89501900
10/19/2020,348.649994,349.329987,341.040009,342.01001,327.082855,68425600
10/20/2020,343.459991,346.880005,342.640015,343.380005,328.393005,60051900
10/21/2020,343.329987,345.670013,342.399994,342.730011,327.771454,63575000
10/22/2020,342.959991,345.23999,340.649994,344.609985,329.569336,55399300
10/23/2020,345.929993,345.98999,343.130005,345.779999,330.688293,49143900
10/26/2020,342.130005,342.980011,335.619995,339.390015,324.577209,91473000
10/27/2020,339.76001,340.119995,337.98999,338.220001,323.458221,65994100
10/28/2020,332.100006,338.25,326.130005,326.660004,312.40274,127094300
10/29/2020,326.910004,333.399994,325.089996,329.980011,315.57785,90597700
10/30/2020,328.279999,329.690002,322.600006,326.540009,312.288025,120287300
11/2/2020,330.200012,332.359985,327.23999,330.200012,315.788239,86068300
11/3/2020,333.690002,338.25,330.290009,336.029999,321.3638,93294200
11/4/2020,340.859985,347.940002,339.589996,343.540009,328.546051,126959700
11/5/2020,349.23999,352.190002,348.859985,350.23999,334.953583,82039700
11/6/2020,349.929993,351.51001,347.649994,350.160004,334.877106,74973000
11/9/2020,363.970001,364.380005,354.059998,354.559998,339.085083,172304200
11/10/2020,353.48999,355.179993,350.51001,354.040009,338.58783,85552000
11/11/2020,356.399994,357.559998,355.059998,356.670013,341.102966,58649000
11/12/2020,355.579987,356.720001,351.26001,353.209991,337.793976,67546200
11/13/2020,355.269989,358.899994,354.709991,358.100006,342.470551,62892200
11/16/2020,360.980011,362.779999,359.589996,362.570007,346.745453,74541100
11/17/2020,359.970001,361.920013,358.339996,360.619995,344.880585,66111000
11/18/2020,360.910004,361.5,356.23999,356.279999,340.72998,70591300
11/19/2020,355.600006,358.179993,354.149994,357.779999,342.164551,59940900
11/20/2020,357.5,357.720001,355.25,355.329987,339.821442,70417300
11/23/2020,357.279999,358.820007,354.869995,357.459991,341.85849,63230600
11/24/2020,360.209991,363.809998,359.290009,363.220001,347.367065,62415900
11/25/2020,363.130005,363.160004,361.480011,362.660004,346.831543,45330900
11/27/2020,363.839996,364.179993,362.579987,363.670013,347.797516,28514100
11/30/2020,362.829987,363.119995,359.170013,362.059998,346.257782,83872700
12/1/2020,365.570007,367.679993,364.929993,366.019989,350.044861,74231400
12/2/2020,364.820007,366.959991,364.200012,366.790009,350.78125,45927000
12/3/2020,366.679993,368.190002,365.5,366.690002,350.685699,62882000
12/4/2020,367.320007,369.850006,367.220001,369.850006,353.707733,50749900
12/7/2020,369.019989,369.619995,367.720001,369.089996,352.980896,48944300
12/8/2020,367.720001,370.779999,367.670013,370.170013,354.013763,42458900
12/9/2020,370.880005,371.049988,365.950012,366.850006,350.838623,74098300
12/10/2020,365.369995,367.859985,364.429993,366.730011,350.723907,57735400
12/11/2020,364.899994,366.73999,363.26001,366.299988,350.312683,57698600
12/14/2020,368.640015,369.799988,364.470001,364.660004,348.744263,69216200
12/15/2020,367.399994,369.589996,365.920013,369.589996,353.459045,63865300
12/16/2020,369.820007,371.160004,368.869995,370.170013,354.013763,58420500
12/17/2020,371.940002,372.459991,371.049988,372.23999,355.993439,64119500
12/18/2020,370.970001,371.149994,367.019989,369.179993,354.57196,136542300
12/21/2020,364.970001,378.459991,362.029999,367.859985,353.304199,96386700
12/22/2020,368.209991,368.329987,366.029999,367.23999,352.70871,47949000
12/23/2020,368.279999,369.619995,367.220001,367.570007,353.025665,46201400
12/24/2020,368.079987,369.029999,367.450012,369,354.399109,26457900
12/28/2020,371.73999,372.589996,371.070007,372.170013,357.443665,39000400
12/29/2020,373.809998,374,370.829987,371.459991,356.76178,53680500
12/30/2020,372.339996,373.100006,371.570007,371.98999,357.270752,49455300
12/31/2020,371.779999,374.660004,371.230011,373.880005,359.086029,78520700
1/4/2021,375.309998,375.450012,364.820007,368.790009,354.197449,110210800
1/5/2021,368.100006,372.5,368.049988,371.329987,356.636902,66426200
1/6/2021,369.709991,376.980011,369.119995,373.549988,358.769043,107997700
1/7/2021,376.100006,379.899994,375.910004,379.100006,364.099457,68766800
1/8/2021,380.589996,381.48999,377.100006,381.26001,366.173981,71677200
1/11/2021,377.850006,380.579987,377.720001,378.690002,363.705658,51034700
1/12/2021,378.890015,379.859985,376.359985,378.769989,363.782471,52547700
1/13/2021,378.690002,380.859985,377.850006,379.790009,364.762146,45303600
1/14/2021,380.589996,381.130005,378.100006,378.459991,363.484711,49989100
1/15/2021,376.720001,377.579987,373.700012,375.700012,360.833954,107160000
1/19/2021,378.339996,379.230011,376.75,378.649994,363.667297,51233300
1/20/2021,381.109985,384.790009,380.690002,383.890015,368.69989,61836100
1/21/2021,384.48999,384.950012,383.25,384.23999,369.036072,47840100
1/22/2021,382.25,384.130005,381.839996,382.880005,367.729889,52860500
1/25/2021,383.670013,384.769989,378.459991,384.390015,369.180145,70402000
1/26/2021,385.410004,385.850006,383.540009,383.790009,368.603912,42665300
1/27/2021,380.220001,380.320007,372.01001,374.410004,359.595062,123351100
1/28/2021,376.359985,381.929993,375.890015,377.630005,362.687622,94198100
1/29/2021,375.630005,376.670013,368.269989,370.070007,355.426788,126765100
2/1/2021,373.720001,377.339996,370.380005,376.230011,361.343048,75817600
2/2/2021,379.649994,383.220001,376.320007,381.549988,366.452454,64450700
2/3/2021,382.440002,383.700012,380.480011,381.850006,366.740662,52427100
2/4/2021,382.959991,386.23999,381.970001,386.190002,370.908936,47142600
2/5/2021,388.200012,388.470001,386.140015,387.709991,372.368774,48669800
2/8/2021,389.269989,390.559998,388.350006,390.51001,375.058044,38365200
2/9/2021,389.609985,390.890015,389.170013,390.25,374.808258,35551100
2/10/2021,392.119995,392.279999,387.5,390.079987,374.644958,59154400
2/11/2021,391.23999,391.690002,388.100006,390.709991,375.25,42913300
2/12/2021,389.850006,392.899994,389.769989,392.640015,377.10376,50593300
2/16/2021,393.959991,394.170013,391.529999,392.299988,376.777161,50972400
2/17/2021,390.420013,392.660004,389.329987,392.390015,376.863586,52290600
2/18/2021,389.589996,391.519989,387.73999,390.720001,375.259674,59712800
2/19/2021,392.070007,392.380005,389.549988,390.029999,374.596985,83241000
2/22/2021,387.059998,389.619995,386.73999,387.029999,371.715637,67414200
2/23/2021,384.660004,388.950012,380.200012,387.5,372.167084,107284100
2/24/2021,386.329987,392.230011,385.269989,391.769989,376.268127,72433900
2/25/2021,390.410004,391.880005,380.779999,382.329987,367.201691,146670500
2/26/2021,384.350006,385.579987,378.230011,380.359985,365.30957,152701600
3/1/2021,385.589996,390.920013,380.570007,389.579987,374.164734,105348800
3/2/2021,389.820007,390.070007,386,386.540009,371.245056,79595300
3/3/2021,385.790009,386.829987,381.309998,381.420013,366.327637,119940200
3/4/2021,381.220001,384,371.880005,376.700012,361.794403,183433000
3/5/2021,380.459991,384.76001,372.640015,383.630005,368.450195,152039600
3/8/2021,384.660004,387.679993,381.420013,381.720001,366.615784,123149200
3/9/2021,385.850006,389.910004,385.309998,387.170013,371.850159,113633600
3/10/2021,389.690002,391.399994,388.170013,389.579987,374.164734,109899400
3/11/2021,392.230011,395.649994,391.73999,393.529999,377.958435,86245000
3/12/2021,392.070007,394.209991,391.200012,394.059998,378.467468,64653600
3/15/2021,394.329987,396.690002,392.029999,396.410004,380.724487,73427200
3/16/2021,397.070007,397.829987,395.079987,395.910004,380.244324,73722500
3/17/2021,394.529999,398.119995,393.299988,397.26001,381.540894,97959300
3/18/2021,394.480011,396.720001,390.75,391.480011,375.989594,115349100
3/19/2021,389.880005,391.570007,387.149994,389.480011,375.293884,113624500
3/22/2021,390.029999,394.070007,389.970001,392.589996,378.290619,73778600
3/23/2021,391.910004,393.459991,388.660004,389.5,375.313202,90686600
3/24/2021,391,392.75,387.470001,387.519989,373.405243,97588600
3/25/2021,385.980011,390.549988,383.899994,389.700012,375.50589,116128600
3/26/2021,390.929993,396.410004,390.290009,395.980011,381.557129,114409100
3/29/2021,394.399994,396.75,392.809998,395.779999,381.36441,108107600
3/30/2021,394.420013,395.450012,393.019989,394.730011,380.352631,76262200
3/31/2021,395.339996,398,395.309998,396.329987,381.894379,112734200
4/1/2021,398.399994,400.670013,398.179993,400.609985,386.018494,99682900
4/5/2021,403.459991,406.940002,403.380005,406.359985,391.559021,91684800
4/6/2021,405.76001,407.23999,405.399994,406.119995,391.32782,62021000
4/7/2021,405.940002,406.959991,405.450012,406.589996,391.780701,55836300
4/8/2021,407.929993,408.579987,406.929993,408.519989,393.640381,57863100
4/9/2021,408.390015,411.670013,408.26001,411.48999,396.502228,61104600
4/12/2021,410.850006,411.929993,410.200012,411.640015,396.646729,56704900
4/13/2021,411.529999,413.529999,411.119995,412.859985,397.822327,56551000
4/14/2021,412.829987,413.959991,410.869995,411.450012,396.463654,61659900
4/15/2021,413.73999,416.160004,413.690002,415.869995,400.722656,60229800
4/16/2021,417.25,417.910004,415.730011,417.26001,402.062073,82037300
4/19/2021,416.26001,416.73999,413.790009,415.209991,400.086731,78498500
4/20/2021,413.910004,415.089996,410.589996,412.170013,397.15744,81851800
4/21/2021,411.51001,416.290009,411.359985,416.070007,400.915375,66793000
4/22/2021,415.890015,416.779999,411.130005,412.269989,397.253784,97582800
4/23/2021,412.869995,418.25,412.790009,416.73999,401.560974,73209200
4/26/2021,417.440002,418.220001,416.809998,417.609985,402.399292,52182400
4/27/2021,417.929993,418.140015,416.299988,417.519989,402.312592,51303100
4/28/2021,417.809998,419.01001,416.899994,417.399994,402.19693,51238900
4/29/2021,420.320007,420.720001,416.440002,420.059998,404.76004,78544300
4/30/2021,417.630005,418.540009,416.339996,417.299988,402.100586,85527000
5/3/2021,419.429993,419.839996,417.670013,418.200012,402.967834,68128300
5/4/2021,416.070007,416.600006,411.670013,415.619995,400.481781,101591200
5/5/2021,417.380005,417.630005,415.149994,415.75,400.606995,60162200
5/6/2021,415.829987,419.209991,413.679993,419.070007,403.806152,74321400
5/7/2021,419.890015,422.820007,419.160004,422.119995,406.745026,67733800
5/10/2021,422.5,422.73999,417.809998,417.940002,402.717255,81852400
5/11/2021,413.100006,415.269989,410.059998,414.209991,399.123138,116888000
5/12/2021,411.230011,412.589996,404,405.410004,390.643646,134811000
5/13/2021,407.070007,412.350006,407.019989,410.279999,395.336334,106394000
5/14/2021,413.209991,417.48999,413.179993,416.579987,401.40683,82201600
5/17/2021,415.390015,416.390015,413.359985,415.519989,400.385406,65129200
5/18/2021,415.799988,416.059998,411.769989,411.940002,396.935822,59810200
5/19/2021,406.920013,411.049988,405.329987,410.859985,395.895172,106467100
5/20/2021,411.799988,416.630005,411.670013,415.279999,400.154144,78022200
5/21/2021,416.869995,418.200012,414.450012,414.940002,399.826599,76578700
5/24/2021,417.339996,420.320007,417.079987,419.170013,403.902527,51376700
5/25/2021,420.329987,420.709991,417.619995,418.23999,403.006317,57451400
5/26/2021,418.869995,419.609985,417.76001,419.070007,403.806152,43088600
5/27/2021,420.170013,420.720001,418.98999,419.290009,404.018127,56707700
5/28/2021,420.970001,421.25,419.790009,420.040009,404.740875,58520200
6/1/2021,422.570007,422.720001,419.200012,419.670013,404.384277,54216600
6/2/2021,420.369995,421.230011,419.290009,420.329987,405.020203,49097100
6/3/2021,417.850006,419.98999,416.279999,418.769989,403.517059,58138800
6/4/2021,420.75,422.920013,418.839996,422.600006,407.20752,55938800
6/7/2021,422.589996,422.779999,421.190002,422.190002,406.8125,51555000
6/8/2021,423.109985,423.209991,420.320007,422.279999,406.899231,47134300
6/9/2021,423.179993,423.26001,421.410004,421.649994,406.292114,48436300
6/10/2021,422.959991,424.630005,421.549988,423.609985,408.180725,51020100
6/11/2021,424.200012,424.429993,422.820007,424.309998,408.855255,45570800
6/14/2021,424.429993,425.369995,423.100006,425.26001,409.77063,42358500
6/15/2021,425.420013,425.459991,423.540009,424.480011,409.019104,51508500
6/16/2021,424.630005,424.869995,419.920013,422.109985,406.735352,80386100
6/17/2021,421.670013,423.019989,419.320007,421.970001,406.600464,90949700
6/18/2021,417.089996,417.829987,414.700012,414.920013,401.115295,118676300
6/21/2021,416.799988,421.059998,415.929993,420.859985,406.857666,72822000
6/22/2021,420.850006,424,420.079987,423.109985,409.032745,57700300
6/23/2021,423.190002,424.049988,422.51001,422.600006,408.539764,49445400
6/24/2021,424.890015,425.549988,424.619995,425.100006,410.956635,45110300
6/25/2021,425.899994,427.089996,425.549988,426.609985,412.416351,58129500
6/28/2021,427.170013,427.649994,425.890015,427.470001,413.247711,53159600
6/29/2021,427.880005,428.559998,427.130005,427.700012,413.470093,35970500
6/30/2021,427.209991,428.779999,427.179993,428.059998,413.818085,64827900
7/1/2021,428.869995,430.600006,428.799988,430.429993,416.109253,53441000
7/2/2021,431.670013,434.100006,430.519989,433.720001,419.289764,57697700
7/6/2021,433.779999,434.01001,430.01001,432.929993,418.526123,68710400
7/7/2021,433.660004,434.76001,431.51001,434.459991,420.005127,63549500
7/8/2021,428.779999,431.730011,427.519989,430.920013,416.582947,97595200
7/9/2021,432.529999,435.839996,430.709991,435.519989,421.029907,76238600
7/12/2021,435.429993,437.350006,434.970001,437.079987,422.537994,52889600
7/13/2021,436.23999,437.839996,435.309998,435.589996,421.097565,52911300
7/14/2021,437.399994,437.920013,434.910004,436.23999,421.725922,64130400
7/15/2021,434.809998,435.529999,432.720001,434.75,420.285522,55126400
7/16/2021,436.01001,436.059998,430.920013,431.339996,416.988922,75874700
7/19/2021,426.190002,431.410004,421.970001,424.970001,410.830933,147987000
7/20/2021,425.679993,432.420013,424.829987,431.059998,416.718262,99608200
7/21/2021,432.339996,434.700012,431.01001,434.549988,420.092194,64724400
7/22/2021,434.73999,435.720001,433.690002,435.459991,420.971893,47878500
7/23/2021,437.519989,440.299988,436.790009,439.940002,425.302856,63766600
7/26/2021,439.309998,441.029999,439.26001,441.019989,426.346893,43719200
7/27/2021,439.910004,439.940002,435.98999,439.01001,424.403778,67397100
7/28/2021,439.679993,440.299988,437.309998,438.829987,424.229736,52472400
7/29/2021,439.820007,441.799988,439.809998,440.649994,425.989227,47435300
7/30/2021,437.910004,440.059998,437.769989,438.51001,423.920441,68951200
8/2/2021,440.339996,440.929993,437.209991,437.589996,423.030975,58783300
8/3/2021,438.440002,441.279999,436.100006,441.149994,426.472595,58053900
8/4/2021,439.779999,441.119995,438.730011,438.980011,424.374817,46732200
8/5/2021,440.220001,441.850006,439.880005,441.76001,427.062347,38969700
8/6/2021,442.100006,442.940002,441.799988,442.48999,427.767944,46930000
8/9/2021,442.459991,442.799988,441.309998,442.130005,427.420044,41222600
8/10/2021,442.609985,443.440002,441.880005,442.679993,427.95166,43339300
8/11/2021,443.820007,443.880005,442.619995,443.779999,429.015106,44034300
8/12/2021,443.619995,445.26001,442.660004,445.109985,430.300812,38909400
8/13/2021,445.589996,445.940002,445.070007,445.920013,431.083923,39470300
8/16/2021,444.529999,447.109985,442.869995,446.970001,432.098969,73740000
8/17/2021,444.23999,444.959991,440.850006,444.040009,429.266479,92673900
8/18/2021,442.959991,444.630005,438.920013,439.179993,424.568146,89351900
8/19/2021,436.269989,441.140015,436.119995,439.859985,425.225464,92812200
8/20/2021,440.230011,443.709991,439.709991,443.359985,428.60907,72008700
8/23/2021,445.160004,448.230011,443.440002,447.26001,432.379333,54973000
8/24/2021,447.970001,448.540009,447.420013,447.970001,433.065674,38744700
8/25/2021,448.170013,449.459991,447.769989,448.910004,433.974396,40529700
8/26/2021,448.609985,448.859985,446.160004,446.26001,431.412598,57829600
8/27/2021,447.119995,450.649994,447.059998,450.25,435.269806,77235100
8/30/2021,450.970001,453.070007,450.709991,452.230011,437.18396,48357400
8/31/2021,452.130005,452.48999,450.920013,451.559998,436.536255,59300200
9/1/2021,452.559998,453.109985,451.549988,451.799988,436.76828,48721400
9/2/2021,453.320007,454.049988,451.910004,453.190002,438.112,42501000
9/3/2021,451.980011,453.630005,451.549988,453.079987,438.005646,47170500
9/7/2021,452.709991,452.809998,450.73999,451.459991,436.439575,51671500
9/8/2021,450.890015,451.670013,448.859985,450.910004,435.907867,56181900
9/9/2021,450.700012,452.570007,448.720001,448.980011,434.042114,57970400
9/10/2021,451.040009,451.48999,445.309998,445.440002,430.619843,89948200
9/13/2021,448.640015,448.920013,444.109985,446.579987,431.721893,83738600
9/14/2021,448.119995,448.339996,443.220001,444.170013,429.39212,78197100
9/15/2021,444.619995,448.410004,443.440002,447.880005,432.978668,78792200
9/16/2021,447.320007,448.359985,444.019989,447.170013,432.292328,77786700
9/17/2021,444.920013,445.369995,441.019989,441.399994,428.081268,118425000
9/20/2021,434.880005,436.559998,428.859985,434.040009,420.94342,166445500
9/21/2021,436.529999,437.910004,433.070007,433.630005,420.545776,92526100
9/22/2021,436.049988,440.029999,433.75,437.859985,424.648163,102350100
9/23/2021,439.850006,444.890015,439.600006,443.179993,429.807648,76396000
9/24/2021,441.440002,444.670013,441.209991,443.910004,430.515594,62094800
9/27/2021,442.809998,444.049988,441.899994,442.640015,429.283936,61371100
9/28/2021,439.690002,440.040009,432.940002,433.720001,420.633057,130436300
9/29/2021,435.190002,437.040009,433.850006,434.450012,421.341003,82329200
9/30/2021,436.019989,436.769989,428.779999,429.140015,416.191284,140506000
10/1/2021,430.980011,436.029999,427.230011,434.23999,421.137329,129240100
10/4/2021,433,433.959991,426.359985,428.640015,415.706329,128570000
10/5/2021,430.23999,435.48999,429.390015,433.100006,420.031799,90682500
10/6/2021,429.269989,435.119995,427.540009,434.899994,421.777435,113032200
10/7/2021,438.390015,441.679993,438.200012,438.660004,425.423981,72437500
10/8/2021,439.480011,439.890015,437.190002,437.859985,424.648163,74557400
10/11/2021,437.160004,440.26001,434.619995,434.690002,421.573822,65233300
10/12/2021,435.670013,436.100006,432.779999,433.619995,420.536072,71181200
10/13/2021,434.709991,436.049988,431.540009,435.179993,422.049011,72974000
10/14/2021,439.079987,442.660004,438.579987,442.5,429.148163,70236800
10/15/2021,444.75,446.26001,444.089996,445.869995,432.416443,66260200
10/18/2021,443.970001,447.549988,443.269989,447.190002,433.696594,62213200
10/19/2021,448.920013,450.709991,448.269989,450.640015,437.042542,46996800
10/20/2021,451.130005,452.730011,451.01001,452.410004,438.759094,49571600
10/21/2021,451.769989,453.829987,451.309998,453.589996,439.903503,41305400
10/22/2021,453.130005,454.670013,451.049988,453.119995,439.447693,58845100
10/25/2021,454.279999,455.899994,452.390015,455.549988,441.804352,45214500
10/26/2021,457.200012,458.48999,455.559998,455.959991,442.201996,56075100
10/27/2021,456.450012,457.160004,453.859985,453.940002,440.24292,72438000
10/28/2021,455.459991,458.399994,455.450012,458.320007,444.490784,51437900
10/29/2021,455.869995,459.559998,455.559998,459.25,445.3927,70162400
11/1/2021,460.299988,460.700012,458.200012,460.040009,446.158875,48433600
11/2/2021,460.220001,462.230011,460.079987,461.899994,447.962769,48908400
11/3/2021,461.299988,465.149994,460.829987,464.720001,450.697662,52509800
11/4/2021,465.359985,467,464.98999,466.910004,452.821594,52847100
11/5/2021,469.279999,470.649994,466.920013,468.529999,454.392731,66390600
11/8/2021,469.700012,470.230011,468.200012,468.929993,454.780609,50405200
11/9/2021,469.320007,469.570007,465.880005,467.380005,453.277405,51149100
11/10/2021,465.579987,467.380005,462.040009,463.619995,449.630829,69429700
11/11/2021,465.209991,465.290009,463.75,463.769989,449.776337,34848500
11/12/2021,465.119995,467.859985,464.109985,467.269989,453.170746,53466700
11/15/2021,468.640015,468.809998,466.230011,467.429993,453.325836,46980500
11/16/2021,467.149994,470.48999,467.070007,469.279999,455.120056,48857500
11/17/2021,469,469.190002,467.480011,468.140015,454.014496,47858300
11/18/2021,469.23999,470.01001,466.339996,469.730011,455.556488,50625600
11/19/2021,469.609985,470.940002,468.5,468.890015,454.741882,57315600
11/22/2021,470.890015,473.540009,467.350006,467.570007,453.461731,72762000
11/23/2021,467.220001,469.100006,464.450012,468.190002,454.062927,73206500
11/24/2021,466.059998,469.570007,465.190002,469.440002,455.275238,61858800
11/26/2021,462.339996,463.899994,457.769989,458.970001,445.121216,112669600
11/29/2021,464.070007,466.559998,461.730011,464.600006,450.581299,86268800
11/30/2021,462,464.029999,455.299988,455.559998,441.814056,148559600
12/1/2021,461.640015,464.670013,450.290009,450.5,436.906708,131939200
12/2/2021,450.730011,459.070007,450.309998,457.399994,443.598511,127637800
12/3/2021,459.170013,460.299988,448.920013,453.420013,439.738647,137331600
12/6/2021,456.130005,460.790009,453.559998,458.790009,444.946594,98977500
12/7/2021,464.410004,468.880005,458.649994,468.279999,454.150269,95484700
12/8/2021,468.700012,470,466.829987,469.519989,455.352783,72238800
12/9/2021,468.149994,469.630005,466.140015,466.350006,452.278473,61272600
12/10/2021,469.230011,470.899994,466.51001,470.73999,456.53598,77159800
12/13/2021,470.190002,470.559998,466.269989,466.570007,452.491852,87724700
12/14/2021,463.089996,465.73999,460.25,463.359985,449.378662,97264100
12/15/2021,463.420013,470.859985,460.73999,470.600006,456.400299,116899300
12/16/2021,472.570007,472.869995,464.799988,466.450012,452.375519,116568600
12/17/2021,461.549988,464.73999,458.059998,459.869995,447.560944,135511600
12/20/2021,454.480011,455.399994,451.140015,454.980011,442.801819,107134800
12/21/2021,458.609985,463.209991,456.309998,463.059998,450.665527,69806300
12/22/2021,462.790009,467.809998,462.579987,467.690002,455.17157,58890200
12/23/2021,468.75,472.190002,468.640015,470.600006,458.003723,56439700
12/27/2021,472.059998,477.309998,472.01001,477.26001,464.485413,56808600
12/28/2021,477.720001,478.809998,476.059998,476.869995,464.105865,47274600
12/29/2021,476.980011,478.559998,475.920013,477.480011,464.699554,54503000
12/30/2021,477.929993,479,475.670013,476.160004,463.414856,55329000
12/31/2021,475.640015,476.859985,474.670013,474.959991,462.246979,65237400
1/3/2022,476.299988,477.850006,473.850006,477.709991,464.923401,72668200
1/4/2022,479.220001,479.980011,475.579987,477.549988,464.76767,71178700
1/5/2022,477.160004,477.980011,468.279999,468.380005,455.843079,104538900
1/6/2022,467.890015,470.820007,465.429993,467.940002,455.414917,86858900
1/7/2022,467.950012,469.200012,464.649994,466.089996,453.614441,85111600
1/10/2022,462.700012,465.73999,456.600006,465.51001,453.049927,119362000
1/11/2022,465.230011,469.850006,462.049988,469.75,457.176453,74303100
1/12/2022,471.589996,473.200012,468.940002,471.019989,458.412445,67605400
1/13/2022,472.190002,472.880005,463.440002,464.529999,452.096161,91173100
1/14/2022,461.190002,465.089996,459.899994,464.720001,452.281067,95890900
1/18/2022,459.73999,459.959991,455.309998,456.48999,444.271332,109709100
